"ID","EDAD","GENERO","EST_MARITAL","HIJOS","INGRESO","TARJETAS","PRESTAMOS","PAGO","HIPOTECA","RIESGO"
100269,37,"Masculino","Soltero",0,37520,1,0,"Mensual",NA,"Alto"
100119,34,"Masculino",NA,0,37885,1,NA,"Mensual","Si","Alto"
100257,29,"Masculino",NA,0,38097,1,0,"Mensual","Si","Alto"
100106,33,"Masculino","Soltero",0,38677,0,0,"Mensual","Si","Alto"
100134,35,"Masculino","Soltero",0,39207,NA,0,"Mensual","Si","Alto"
100177,38,"Masculino","Soltero",0,39446,0,0,"Mensual","Si","Alto"
100105,33,"Masculino","Soltero",0,39676,0,0,"Mensual","Si","Alto"
100178,38,"Masculino","Soltero",0,39925,1,0,"Mensual","Si","Bajo"
102584,NA,"Masculino","Soltero",1,15045,1,1,"Mensual","Si","Alto"
102590,28,"Masculino","Soltero",1,15055,3,1,"Mensual","No","Bajo"
102113,20,"Masculino","Soltero",1,NA,1,1,"Semanal","Si","Bajo"
102133,21,"Masculino","Soltero",1,15190,NA,1,"Semanal","No","Bajo"
102391,22,NA,"Soltero",1,15203,NA,1,"Semanal","No","Bajo"
102088,20,"Masculino","Soltero",1,15431,1,NA,"Semanal","Si","Bajo"
102429,23,"Masculino","Soltero",1,15697,1,1,"Mensual","Si","Bajo"
102195,21,"Masculino","Soltero",1,15736,NA,NA,"Semanal","No","Bajo"
102337,22,"Masculino","Soltero",NA,15752,3,1,"Semanal","Si","Bajo"
102717,24,"Masculino","Soltero",1,15755,3,1,"Mensual",NA,"Bajo"
102481,23,"Masculino",NA,1,15763,3,1,"Mensual",NA,"Bajo"
102157,21,NA,"Soltero",1,15772,NA,1,"Semanal","No","Bajo"
102348,31,"Masculino","Soltero",NA,15841,1,1,"Semanal","Si","Bajo"
102814,25,"Masculino","Soltero",1,15863,3,NA,"Mensual","Si","Bajo"
102298,38,"Masculino","Soltero",1,NA,3,1,"Mensual","Si","Bajo"
102269,21,"Masculino",NA,1,15904,2,1,"Semanal","Si","Bajo"
102401,22,"Masculino","Soltero",1,16242,1,1,"Mensual","Si","Bajo"
102355,35,"Masculino","Soltero",1,16262,2,1,"Semanal","No","Bajo"
101987,NA,NA,"Soltero",1,16356,1,1,"Semanal","Si","Bajo"
102084,20,"Masculino","Soltero",1,16379,NA,1,"Semanal","No","Bajo"
102042,20,"Masculino","Soltero",1,16403,3,1,"Mensual","Si","Bajo"
102851,25,"Masculino","Soltero",1,16461,1,1,"Mensual","Si","Bajo"
NA,34,"Masculino","Soltero",1,16487,3,1,"Semanal","No","Bajo"
102064,20,"Masculino",NA,1,16551,3,1,"Semanal","Si","Bajo"
102585,24,"Masculino","Soltero",1,16904,1,NA,"Semanal","No","Bajo"
NA,24,"Masculino","Soltero",1,16951,1,1,NA,"Si","Bajo"
101989,20,"Masculino","Soltero",1,17018,2,1,"Mensual","No","Bajo"
102287,22,"Masculino",NA,1,17046,1,1,"Semanal",NA,"Bajo"
102383,22,"Masculino","Soltero",1,17193,2,1,"Mensual","Si","Bajo"
102281,22,"Masculino","Soltero",1,17231,1,1,"Semanal","Si","Alto"
102148,21,"Masculino","Soltero",1,17234,1,1,"Mensual","No","Bajo"
102474,23,"Masculino","Soltero",1,17253,3,1,"Mensual","Si","Bajo"
102464,23,"Masculino","Soltero",1,17412,3,1,"Mensual","No","Bajo"
102212,21,"Masculino","Soltero",1,17418,2,1,"Semanal","No","Bajo"
102422,22,"Masculino","Soltero",1,17512,1,1,"Semanal","Si","Bajo"
102760,25,"Masculino","Soltero",1,17535,3,1,"Semanal","No","Bajo"
NA,25,"Masculino","Soltero",NA,NA,2,1,"Semanal","Si","Bajo"
102250,31,"Masculino","Soltero",NA,17671,2,1,"Mensual","No","Bajo"
102517,23,"Masculino",NA,NA,NA,1,1,"Mensual","Si","Bajo"
102071,20,"Masculino","Soltero",1,17692,2,1,"Mensual","Si","Bajo"
102388,22,NA,"Soltero",1,17704,1,1,"Mensual","Si","Bajo"
102408,22,"Masculino",NA,1,17706,3,1,"Semanal","No","Bajo"
102381,22,"Masculino","Soltero",1,17810,1,1,"Semanal","Si","Bajo"
102467,23,"Masculino","Soltero",NA,17830,1,1,"Semanal","No","Bajo"
102800,25,"Masculino","Soltero",1,17886,1,1,"Semanal",NA,"Bajo"
102106,NA,"Masculino","Soltero",1,17892,NA,1,"Semanal","No","Bajo"
102382,22,"Masculino","Soltero",1,17917,1,NA,"Semanal",NA,"Bajo"
NA,20,"Masculino","Soltero",1,17921,2,NA,"Semanal","Si","Bajo"
102143,33,"Masculino","Soltero",1,18052,NA,1,"Mensual","Si","Bajo"
102037,20,"Masculino","Soltero",1,18110,3,1,"Mensual","No","Bajo"
102745,25,"Masculino","Soltero",1,18126,NA,1,"Semanal","Si","Bajo"
102097,20,"Masculino","Soltero",1,NA,2,NA,"Semanal","Si","Bajo"
102828,25,"Masculino","Soltero",1,18350,1,1,"Semanal","No","Bajo"
102847,25,"Masculino","Soltero",1,NA,3,1,"Mensual","Si","Bajo"
102553,23,"Masculino","Soltero",1,18581,1,1,"Semanal","Si","Alto"
102144,21,"Masculino","Soltero",1,NA,1,1,"Semanal","Si","Bajo"
101988,27,"Masculino","Soltero",1,18759,1,1,"Semanal","Si","Bajo"
102430,23,"Masculino","Soltero",1,18771,2,1,"Semanal","No","Bajo"
NA,22,"Masculino","Soltero",1,18853,3,1,"Mensual",NA,"Bajo"
102276,21,NA,"Soltero",1,18881,3,NA,"Mensual","Si","Bajo"
102522,NA,"Masculino","Soltero",NA,18967,1,NA,"Mensual",NA,"Bajo"
101986,37,"Masculino","Soltero",1,19197,1,1,"Mensual",NA,"Bajo"
102586,24,NA,"Soltero",1,NA,2,1,"Mensual","No","Bajo"
102307,22,"Masculino","Soltero",1,20075,3,1,"Mensual","No","Bajo"
102349,22,"Masculino",NA,1,20084,2,1,"Mensual","Si","Bajo"
102667,24,"Masculino","Soltero",1,20104,3,1,"Semanal","No","Bajo"
102463,23,"Masculino",NA,1,20135,3,1,"Mensual","Si","Bajo"
102637,24,"Masculino","Soltero",1,20159,3,1,"Mensual",NA,"Bajo"
102796,25,"Masculino",NA,1,20242,NA,1,"Semanal","No","Bajo"
NA,38,NA,"Soltero",NA,20287,2,1,"Mensual","No","Bajo"
102780,25,"Masculino","Soltero",1,20289,1,1,"Mensual","Si","Bajo"
102165,21,"Masculino","Soltero",1,20349,3,1,"Semanal","Si","Bajo"
102602,24,"Masculino","Soltero",1,NA,1,1,"Mensual","Si","Bajo"
101995,20,"Masculino","Soltero",1,20385,1,1,NA,"Si","Bajo"
NA,28,"Masculino","Soltero",1,20396,2,1,"Semanal","No","Bajo"
NA,NA,"Masculino","Soltero",1,20467,3,1,NA,"Si","Bajo"
102789,25,"Masculino",NA,NA,20473,1,NA,"Semanal","No","Bajo"
102620,NA,"Masculino","Soltero",1,20535,3,1,"Semanal","Si","Bajo"
102335,22,"Masculino",NA,1,20536,NA,1,"Mensual","No","Bajo"
102631,24,"Masculino",NA,1,20555,3,1,NA,NA,"Bajo"
102786,25,"Masculino",NA,1,20587,1,1,NA,"No","Bajo"
102036,20,"Masculino","Soltero",1,20589,3,1,"Mensual","Si","Bajo"
102188,21,"Masculino","Soltero",1,NA,1,1,"Mensual","Si","Bajo"
102338,22,"Masculino","Soltero",1,NA,3,1,"Semanal","No","Bajo"
102642,24,"Masculino","Soltero",1,20675,2,1,"Semanal",NA,"Bajo"
102168,21,"Masculino","Soltero",1,20691,2,1,"Mensual","Si","Bajo"
102767,NA,"Masculino","Soltero",1,20797,3,1,"Semanal","No","Bajo"
102458,37,"Masculino",NA,1,20799,2,1,"Mensual","Si","Bajo"
NA,36,"Masculino","Soltero",1,20811,2,NA,"Mensual","Si","Bajo"
102763,NA,"Masculino","Soltero",1,20837,2,NA,"Mensual","No","Bajo"
102439,30,"Masculino","Soltero",1,20847,2,1,"Mensual","No","Bajo"
102357,22,"Masculino","Soltero",1,20876,3,1,"Mensual","No","Bajo"
102161,21,"Masculino","Soltero",1,20885,1,1,"Mensual",NA,"Bajo"
102488,26,"Masculino","Soltero",1,NA,2,1,"Semanal","Si","Bajo"
102472,NA,"Masculino","Soltero",1,20923,1,1,"Mensual","Si","Bajo"
102041,20,"Masculino","Soltero",1,20947,2,NA,"Semanal","Si","Bajo"
102022,20,"Masculino","Soltero",1,20961,3,1,"Mensual","Si","Bajo"
NA,32,"Masculino","Soltero",NA,20971,2,1,"Semanal",NA,"Bajo"
102009,20,"Masculino","Soltero",1,20994,3,1,"Mensual","No","Alto"
102055,20,"Masculino","Soltero",1,21029,2,1,"Mensual","Si","Bajo"
102035,20,"Masculino","Soltero",1,21070,2,1,"Semanal","No","Alto"
NA,NA,"Masculino","Soltero",1,21108,1,NA,"Semanal","Si","Bajo"
102465,NA,"Masculino","Soltero",1,21167,3,1,"Semanal","Si","Alto"
101997,20,"Masculino","Soltero",1,21184,3,1,"Mensual","No","Bajo"
102162,21,"Masculino",NA,1,21238,1,1,"Mensual","No","Bajo"
102296,36,"Masculino","Soltero",NA,21251,2,1,"Mensual","No","Bajo"
102657,24,"Masculino","Soltero",1,21274,2,NA,"Mensual","Si","Bajo"
102604,NA,NA,"Soltero",1,21360,1,1,"Semanal","Si","Bajo"
102325,22,"Masculino","Soltero",NA,21360,2,1,"Mensual","Si","Bajo"
102173,21,"Masculino","Soltero",1,NA,1,1,NA,"Si","Bajo"
102004,20,NA,"Soltero",1,21378,NA,1,"Semanal","No","Bajo"
102777,25,"Masculino","Soltero",1,21387,3,1,"Mensual","Si","Bajo"
102202,21,"Masculino","Soltero",1,21421,1,1,NA,"No","Bajo"
102635,24,"Masculino","Soltero",1,21438,1,1,"Semanal","Si","Bajo"
102605,24,NA,"Soltero",1,21455,1,NA,"Semanal","Si","Bajo"
102480,28,"Masculino","Soltero",1,21488,2,1,"Semanal","Si","Bajo"
102787,25,"Masculino","Soltero",1,21534,2,1,"Mensual","Si","Bajo"
102636,38,"Masculino","Soltero",1,21574,2,1,"Mensual","Si","Bajo"
102795,26,"Masculino","Soltero",NA,21610,1,1,"Mensual","Si","Bajo"
102494,23,"Masculino","Soltero",1,21620,NA,1,"Mensual","Si","Bajo"
102666,24,"Masculino","Soltero",NA,21627,NA,NA,"Mensual","No","Bajo"
102059,20,"Masculino","Soltero",1,21646,3,1,"Semanal","No","Bajo"
102311,NA,"Masculino","Soltero",1,21671,2,1,"Mensual","Si","Bajo"
102191,21,"Masculino","Soltero",1,21682,3,1,"Semanal","No","Bajo"
102040,20,"Masculino","Soltero",1,21720,2,1,"Mensual",NA,"Bajo"
NA,24,"Masculino","Soltero",NA,21801,1,1,"Mensual","No","Bajo"
102033,20,NA,NA,NA,21826,2,1,"Mensual","No","Bajo"
102323,38,"Masculino","Soltero",NA,NA,1,1,"Mensual","Si","Bajo"
102308,22,"Masculino","Soltero",1,21908,3,1,"Semanal","No","Bajo"
102447,23,"Masculino","Soltero",1,21914,1,1,"Mensual","No","Bajo"
NA,20,"Masculino","Soltero",1,21928,2,1,"Semanal","No","Bajo"
102441,23,"Masculino","Soltero",1,22103,2,1,"Semanal","Si","Bajo"
102204,21,"Masculino","Soltero",1,22112,2,1,"Semanal","No","Bajo"
102468,23,"Masculino","Soltero",1,22128,3,1,"Mensual","No","Bajo"
102324,22,"Masculino","Soltero",1,22145,2,1,"Mensual","Si","Bajo"
102764,25,"Masculino","Soltero",1,22163,2,1,"Semanal",NA,"Bajo"
102189,21,"Masculino","Soltero",1,22269,1,1,NA,"Si","Bajo"
102665,24,"Masculino","Soltero",1,22351,NA,1,NA,"Si","Bajo"
102627,24,"Masculino",NA,1,22361,2,1,"Mensual","No","Bajo"
102457,26,"Masculino","Soltero",1,22364,1,1,"Mensual","Si","Bajo"
102201,NA,NA,"Soltero",1,22365,NA,1,"Mensual",NA,"Bajo"
102014,35,"Masculino","Soltero",1,22374,2,1,"Semanal","Si","Bajo"
102482,23,NA,"Soltero",1,22384,3,1,"Semanal","No","Bajo"
102306,22,"Masculino","Soltero",1,22387,NA,1,"Semanal","No","Bajo"
102336,22,"Masculino","Soltero",1,22395,2,1,"Mensual","No","Bajo"
102496,23,"Masculino","Soltero",1,22423,3,1,"Semanal","Si","Bajo"
NA,25,"Masculino","Soltero",1,22431,2,1,"Mensual","No","Bajo"
NA,22,"Masculino","Soltero",NA,22443,2,1,"Semanal","No","Bajo"
NA,21,"Masculino",NA,1,22445,1,1,"Mensual","Si","Bajo"
102028,NA,"Masculino","Soltero",NA,22511,2,1,NA,"No","Bajo"
102304,22,"Masculino","Soltero",NA,22532,2,1,"Mensual","Si","Bajo"
102479,23,"Masculino","Soltero",NA,22534,1,1,"Semanal",NA,"Bajo"
102021,20,"Masculino","Soltero",1,22618,1,1,NA,NA,"Bajo"
102352,22,"Masculino","Soltero",1,22659,3,NA,"Semanal","No","Bajo"
102797,25,"Masculino","Soltero",NA,22750,3,NA,"Mensual","No","Bajo"
102181,21,"Masculino","Soltero",1,22818,1,1,"Mensual","No","Bajo"
102487,30,"Masculino","Soltero",NA,22845,NA,1,"Mensual","Si","Bajo"
102344,22,"Masculino","Soltero",1,22919,3,1,"Mensual","No","Bajo"
102473,32,"Masculino","Soltero",1,22925,2,1,"Mensual","No","Bajo"
102174,NA,NA,"Soltero",1,22994,1,NA,"Semanal","No","Bajo"
102693,32,"Masculino","Soltero",1,23001,2,NA,"Semanal","No","Bajo"
102240,21,"Masculino","Soltero",1,23039,2,1,"Semanal","No","Bajo"
102832,25,"Masculino","Soltero",1,23067,1,1,"Mensual","Si","Bajo"
102099,20,"Masculino","Soltero",1,23094,3,1,"Mensual","Si","Bajo"
102698,NA,"Masculino","Soltero",1,23213,2,1,"Mensual","No","Bajo"
NA,20,"Masculino","Soltero",1,23243,NA,NA,"Semanal","Si","Bajo"
NA,24,"Masculino","Soltero",1,23331,2,1,"Semanal",NA,"Bajo"
102680,24,"Masculino","Soltero",1,23365,2,1,"Mensual","Si","Bajo"
102241,21,"Masculino","Soltero",1,23374,3,1,"Mensual","No","Bajo"
102525,34,"Masculino",NA,NA,23395,2,1,"Mensual","No","Bajo"
102854,25,"Masculino","Soltero",1,23446,2,1,"Semanal","No","Bajo"
102264,21,"Masculino","Soltero",1,23452,1,1,"Semanal","No","Bajo"
102729,24,"Masculino","Soltero",1,23469,1,1,"Semanal","Si","Bajo"
102686,24,"Masculino","Soltero",1,NA,2,1,"Mensual","Si","Bajo"
NA,22,"Masculino","Soltero",1,23513,2,1,"Semanal","Si","Bajo"
102830,25,"Masculino","Soltero",1,23576,3,1,"Mensual","No","Bajo"
102732,NA,"Masculino","Soltero",1,23593,3,NA,"Semanal","No","Bajo"
NA,23,"Masculino",NA,1,23604,2,NA,NA,"Si","Bajo"
102813,25,"Masculino","Soltero",1,23611,2,1,"Semanal","Si","Bajo"
102673,24,"Masculino","Soltero",1,23656,2,1,"Semanal","No","Bajo"
NA,27,NA,"Soltero",1,23714,1,1,"Mensual","No","Bajo"
102220,NA,"Masculino","Soltero",1,23735,3,1,"Mensual","No","Bajo"
102541,27,"Masculino","Soltero",1,23751,1,1,"Mensual","Si","Bajo"
102119,20,"Masculino","Soltero",NA,23766,2,NA,"Mensual","No","Bajo"
102569,23,"Masculino","Soltero",1,23774,1,1,NA,"Si","Bajo"
NA,20,"Masculino","Soltero",1,23782,3,1,"Semanal","No","Bajo"
102731,24,NA,"Soltero",1,23807,2,1,"Semanal","No","Bajo"
102364,33,"Masculino","Soltero",1,23845,1,1,"Mensual","Si","Bajo"
102125,NA,"Masculino","Soltero",1,23875,2,1,"Mensual","Si","Bajo"
NA,22,"Masculino","Soltero",1,23893,2,1,"Mensual",NA,"Bajo"
102229,30,NA,"Soltero",1,23894,2,1,"Semanal",NA,"Bajo"
102222,21,"Masculino","Soltero",1,23912,3,1,NA,"No","Bajo"
102822,25,"Masculino","Soltero",1,23923,1,1,"Mensual",NA,"Bajo"
102681,24,"Masculino","Soltero",NA,23923,2,1,"Mensual","Si","Bajo"
102555,23,"Masculino","Soltero",1,23950,3,1,"Mensual","No","Bajo"
102523,23,"Masculino","Soltero",1,23992,1,1,"Semanal","Si","Bajo"
102682,24,NA,"Soltero",1,23993,3,1,"Semanal","Si","Bajo"
102837,28,"Masculino","Soltero",NA,24044,3,1,"Semanal","Si","Bajo"
102372,22,"Masculino","Soltero",1,24074,NA,1,NA,"No","Bajo"
NA,37,"Masculino","Soltero",1,24112,3,1,"Mensual","Si","Bajo"
NA,27,"Masculino","Soltero",1,24132,1,1,"Mensual","Si","Bajo"
102804,25,"Masculino","Soltero",1,24137,3,1,"Mensual","No","Bajo"
102274,21,"Masculino",NA,NA,24138,1,1,"Mensual","Si","Bajo"
102507,23,"Masculino","Soltero",1,24164,1,1,NA,"No","Bajo"
102277,21,"Masculino","Soltero",1,24175,NA,1,"Semanal","No","Bajo"
102552,23,"Masculino","Soltero",1,24246,1,1,"Mensual","No","Bajo"
102802,25,"Masculino","Soltero",NA,24248,NA,NA,"Mensual","No","Bajo"
102095,20,"Masculino","Soltero",1,24290,1,1,"Mensual","No","Bajo"
102390,22,"Masculino","Soltero",NA,24292,1,1,"Semanal","Si","Bajo"
NA,21,"Masculino","Soltero",1,24300,2,1,"Semanal","No","Bajo"
102823,26,"Masculino","Soltero",1,24342,3,1,"Mensual","No","Bajo"
102801,25,"Masculino","Soltero",1,24374,2,NA,"Mensual","Si","Bajo"
102072,20,NA,"Soltero",1,NA,2,NA,NA,"No","Bajo"
102402,22,"Masculino","Soltero",1,NA,1,1,"Mensual","No","Bajo"
102233,21,"Masculino","Soltero",1,24512,1,1,"Mensual",NA,"Bajo"
102846,25,"Masculino","Soltero",1,24527,2,1,"Mensual","Si","Bajo"
102081,20,"Masculino","Soltero",1,24558,NA,1,"Semanal","Si","Bajo"
102700,38,"Masculino","Soltero",1,24571,3,1,"Semanal","Si","Bajo"
102424,22,"Masculino","Soltero",1,24626,NA,NA,NA,"No","Bajo"
102392,27,"Masculino","Soltero",NA,24629,3,1,"Semanal","Si","Bajo"
102251,21,"Masculino","Soltero",NA,24644,2,1,"Semanal","Si","Bajo"
102116,32,"Masculino","Soltero",1,24715,3,1,"Semanal",NA,"Bajo"
102833,25,"Masculino","Soltero",1,24741,1,1,"Semanal","No","Bajo"
NA,35,"Masculino","Soltero",1,NA,1,1,"Semanal","No","Bajo"
102692,24,"Masculino","Soltero",1,24749,1,NA,"Semanal","Si","Bajo"
102114,27,"Masculino","Soltero",1,24755,3,1,"Mensual","Si","Bajo"
102866,25,"Masculino","Soltero",1,24756,1,1,"Mensual","Si","Bajo"
102221,21,"Masculino","Soltero",1,24770,NA,1,NA,"No","Bajo"
102363,22,"Masculino","Soltero",1,24775,1,1,"Mensual",NA,"Bajo"
102702,24,"Masculino","Soltero",1,NA,1,NA,"Mensual","Si","Bajo"
102825,25,NA,"Soltero",1,NA,3,1,"Semanal","No","Bajo"
102089,20,"Masculino","Soltero",1,24939,1,1,"Semanal","No","Bajo"
102389,22,"Masculino","Soltero",1,24943,1,1,"Mensual","Si","Alto"
102267,NA,"Masculino","Soltero",1,24967,3,1,"Semanal","No","Bajo"
102506,23,"Masculino","Soltero",1,24974,1,NA,"Semanal",NA,"Bajo"
103131,37,"Masculino","Otros",NA,15073,5,2,"Semanal","No","Bajo"
102935,41,"Masculino","Otros",NA,15109,6,2,"Semanal",NA,"Bajo"
103046,42,NA,"Otros",2,15303,NA,2,"Semanal","No","Bajo"
103617,49,"Masculino","Otros",2,15392,6,2,"Semanal","No","Alto"
103270,45,"Masculino","Otros",2,15468,6,3,"Semanal","No","Bajo"
103021,33,"Masculino",NA,NA,15633,NA,2,"Semanal","Si","Bajo"
102944,41,"Masculino","Otros",2,15671,5,3,"Semanal",NA,"Bajo"
103499,NA,"Masculino","Otros",2,15743,5,3,"Semanal","No","Alto"
NA,40,"Masculino","Otros",2,15802,6,NA,"Semanal","No","Bajo"
NA,48,"Masculino","Otros",2,NA,6,3,"Semanal","Si","Bajo"
103687,50,"Masculino",NA,NA,15926,5,3,"Semanal","Si","Bajo"
NA,46,"Masculino","Otros",2,15965,6,2,"Semanal","No","Bajo"
103101,43,"Masculino","Otros",2,16045,5,2,"Semanal",NA,"Bajo"
NA,30,"Masculino","Otros",2,16152,6,3,"Semanal","Si","Bajo"
102965,41,"Masculino","Otros",NA,16204,5,2,"Semanal","Si","Bajo"
103276,NA,"Masculino","Otros",2,16485,6,3,"Semanal","Si","Bajo"
103023,42,"Masculino","Otros",2,17145,NA,2,"Semanal","No","Bajo"
103516,47,"Masculino","Otros",2,NA,6,3,"Semanal",NA,"Bajo"
NA,NA,"Masculino",NA,2,NA,6,3,"Semanal","No","Bajo"
103563,48,"Masculino","Otros",NA,17747,6,3,"Semanal","No","Bajo"
102934,NA,"Masculino","Otros",2,17862,6,3,"Semanal","Si","Bajo"
103712,NA,"Masculino","Otros",2,17942,5,2,"Semanal","No","Bajo"
102974,36,"Masculino","Otros",2,18110,5,2,"Semanal","No","Bajo"
102869,40,"Masculino","Otros",2,18137,5,NA,NA,"No","Bajo"
103180,44,"Masculino","Otros",2,18179,6,2,"Semanal","Si","Bajo"
103460,47,"Masculino","Otros",2,NA,5,2,"Semanal","Si","Bajo"
103609,NA,"Masculino","Otros",2,18284,6,2,"Semanal","Si","Alto"
103459,47,NA,"Otros",2,18351,5,2,"Semanal",NA,"Alto"
102973,41,"Masculino","Otros",2,18531,5,3,"Semanal","Si","Bajo"
103525,48,"Masculino","Otros",2,NA,6,3,NA,"No","Bajo"
103282,45,NA,"Otros",2,18960,6,3,"Semanal","No","Bajo"
103673,50,"Masculino",NA,NA,19077,5,2,"Semanal","No","Alto"
103675,50,"Masculino","Otros",2,19606,6,2,"Semanal","Si","Bajo"
103203,44,"Masculino","Otros",2,20002,5,2,"Semanal","No","Bajo"
102882,NA,"Masculino","Otros",2,20104,6,2,"Semanal","No","Bajo"
103192,44,"Masculino","Otros",2,20194,6,3,"Semanal",NA,"Alto"
103610,49,"Masculino","Otros",2,20364,6,NA,"Semanal","Si","Bajo"
103201,44,"Masculino","Otros",2,20383,5,2,"Semanal","No","Alto"
102945,26,"Masculino","Otros",2,20617,5,3,"Semanal","No","Bajo"
102958,NA,"Masculino","Otros",2,20807,6,2,"Semanal","No","Bajo"
102957,NA,"Masculino","Otros",2,20880,6,3,"Semanal","Si","Bajo"
103681,50,"Masculino","Otros",2,21685,5,3,"Semanal","No","Bajo"
102943,41,"Masculino","Otros",2,22036,5,2,"Semanal",NA,"Bajo"
103108,43,"Masculino","Otros",2,22515,5,3,"Semanal","No","Alto"
103366,36,"Masculino","Otros",2,22558,6,3,"Semanal","No","Bajo"
103035,NA,"Masculino","Otros",2,22651,6,3,"Semanal","Si","Alto"
103531,48,"Masculino","Otros",2,22760,5,3,"Semanal","Si","Bajo"
103615,37,NA,"Otros",2,22970,NA,2,"Semanal","Si","Bajo"
103693,50,"Masculino","Otros",2,NA,5,3,NA,"Si","Bajo"
103546,48,"Masculino","Otros",2,23130,5,2,"Semanal","Si","Bajo"
103624,49,"Masculino","Otros",2,23323,5,3,"Semanal","No","Bajo"
103636,49,"Masculino","Otros",2,NA,5,3,"Semanal",NA,"Bajo"
103562,48,"Masculino","Otros",2,23385,6,2,NA,"No","Alto"
NA,46,"Masculino","Otros",NA,23387,6,3,"Semanal","Si","Bajo"
102887,NA,"Masculino","Otros",2,23707,5,3,"Semanal","No","Bajo"
103143,43,"Masculino","Otros",2,23721,6,3,"Semanal","No","Bajo"
103127,43,"Masculino","Otros",NA,23800,5,2,"Semanal","No","Bajo"
103139,43,"Masculino","Otros",2,23861,5,NA,"Semanal","Si","Bajo"
103140,43,"Masculino","Otros",2,23897,5,3,"Semanal","No","Alto"
103468,47,"Masculino","Otros",2,NA,5,3,"Semanal","No","Bajo"
103561,31,"Masculino","Otros",2,24071,NA,2,"Semanal","Si","Bajo"
103290,45,"Masculino","Otros",2,24345,6,2,"Semanal","No","Bajo"
103216,44,"Masculino","Otros",2,24371,6,3,"Semanal","No","Bajo"
103555,48,"Masculino","Otros",2,24381,5,3,"Semanal","No","Alto"
NA,49,"Masculino","Otros",2,24390,5,2,"Semanal","Si","Bajo"
103385,46,"Masculino","Otros",NA,24515,5,NA,NA,NA,"Bajo"
103692,50,"Masculino","Otros",2,24564,5,2,"Semanal","Si","Bajo"
103373,33,"Masculino","Otros",2,24809,6,3,"Semanal","No","Bajo"
NA,42,"Masculino","Otros",NA,24835,6,2,"Semanal","Si","Bajo"
103694,50,"Masculino","Otros",2,24887,6,2,NA,"No","Bajo"
103379,46,"Masculino","Otros",2,24919,6,2,"Semanal",NA,"Bajo"
103710,NA,"Masculino","Otros",2,NA,6,3,"Semanal","Si","Bajo"
102920,40,"Masculino",NA,2,25060,NA,2,"Semanal","No","Bajo"
103490,47,"Masculino","Otros",2,25126,6,2,"Semanal","Si","Bajo"
103720,NA,"Masculino","Otros",2,25180,5,3,"Semanal",NA,"Bajo"
103012,30,"Masculino",NA,2,25288,5,2,NA,"Si","Bajo"
103647,49,"Masculino","Otros",2,25361,6,3,"Semanal","Si","Bajo"
103070,42,"Masculino","Otros",2,NA,5,3,"Semanal","Si","Bajo"
103260,44,"Masculino","Otros",2,25725,6,2,"Semanal","Si","Bajo"
102911,40,"Masculino","Otros",2,25785,5,3,"Semanal","No","Alto"
NA,43,"Masculino","Otros",2,NA,6,3,"Semanal","Si","Alto"
103313,34,"Masculino","Otros",2,26089,6,3,"Semanal","No","Bajo"
103086,31,"Masculino","Otros",2,NA,5,2,"Semanal",NA,"Alto"
102919,40,"Masculino","Otros",2,26120,5,2,NA,"No","Bajo"
103498,47,"Masculino","Otros",2,26147,5,2,"Semanal","Si","Bajo"
103487,47,NA,"Otros",2,26156,5,3,"Semanal","Si","Alto"
103392,46,"Masculino","Otros",2,26178,5,3,"Semanal","Si","Bajo"
102989,29,"Masculino","Otros",2,26180,5,3,"Semanal","No","Bajo"
103496,NA,"Masculino","Otros",2,26256,5,2,"Semanal","Si","Bajo"
103583,32,"Masculino","Otros",2,26415,6,3,NA,"Si","Bajo"
NA,45,"Masculino","Otros",2,26632,6,NA,"Semanal","Si","Bajo"
103339,45,"Masculino",NA,2,26723,NA,NA,"Semanal","No","Alto"
103005,41,"Masculino","Otros",2,26736,5,2,"Semanal",NA,"Alto"
103078,42,"Masculino","Otros",2,NA,6,2,"Semanal","Si","Bajo"
103087,38,NA,"Otros",2,26865,5,2,"Semanal","No","Alto"
103500,47,"Masculino","Otros",2,27086,5,2,"Semanal",NA,"Alto"
103737,50,"Masculino","Otros",2,27094,6,3,"Semanal",NA,"Bajo"
102904,40,"Masculino","Otros",2,27105,5,3,"Semanal","Si","Alto"
NA,26,"Masculino","Otros",2,27107,5,3,"Semanal",NA,"Bajo"
103417,46,"Masculino",NA,2,27133,5,2,"Semanal","Si","Alto"
NA,48,"Masculino","Otros",2,27154,NA,2,"Semanal","Si","Bajo"
103236,28,NA,"Otros",2,27161,5,2,"Semanal","Si","Alto"
