age;job;marital;education;default;balance;housing;loan;contact;campaign;deposit
60;management;single;tertiary;no;560;no;no;cellular;5;yes
28;student;single;tertiary;no;22;yes;no;cellular;2;yes
29;services;married;secondary;no;6567;yes;no;cellular;2;yes
39;entrepreneur;married;secondary;no;2139;yes;no;cellular;4;yes
54;unemployed;married;secondary;no;582;yes;no;cellular;5;yes
34;technician;single;secondary;no;194;yes;yes;cellular;1;yes
27;services;single;secondary;no;353;yes;no;cellular;1;yes
28;services;single;secondary;no;341;yes;no;cellular;3;yes
39;entrepreneur;married;tertiary;yes;-172;yes;no;cellular;2;yes
60;retired;divorced;secondary;no;-639;yes;no;cellular;1;yes
26;student;single;secondary;no;864;yes;no;cellular;1;yes
32;management;married;secondary;no;134;yes;yes;cellular;3;yes
40;admin.;single;secondary;no;50;no;no;cellular;1;yes
25;admin.;single;secondary;no;507;yes;no;cellular;1;yes
48;blue-collar;married;secondary;no;480;yes;no;cellular;1;yes
37;entrepreneur;single;secondary;no;-22;yes;no;cellular;1;yes
39;admin.;divorced;secondary;no;878;yes;no;cellular;5;yes
40;admin.;married;secondary;no;2574;yes;no;cellular;1;yes
31;management;single;tertiary;no;2734;yes;no;cellular;3;yes
42;admin.;divorced;secondary;no;241;yes;no;cellular;3;yes
51;blue-collar;married;primary;no;129;yes;no;cellular;2;yes
28;management;single;tertiary;no;41;yes;no;cellular;3;yes
32;management;married;tertiary;no;3387;yes;no;cellular;5;yes
36;admin.;single;secondary;no;148;yes;no;cellular;4;yes
36;blue-collar;married;secondary;no;249;yes;no;cellular;5;yes
38;self-employed;single;tertiary;no;5774;yes;no;cellular;4;yes
36;services;single;secondary;no;0;yes;no;cellular;4;yes
40;blue-collar;married;primary;no;1841;yes;no;cellular;4;yes
37;blue-collar;married;primary;no;2120;yes;no;cellular;3;yes
51;management;single;tertiary;no;297;yes;no;cellular;4;yes
34;services;divorced;secondary;no;89;yes;no;cellular;4;yes
56;blue-collar;married;primary;no;827;yes;no;telephone;4;yes
35;blue-collar;married;secondary;no;205;yes;yes;cellular;7;yes
34;technician;married;tertiary;no;3743;yes;no;cellular;4;yes
39;services;married;secondary;no;117;yes;no;cellular;2;yes
29;blue-collar;married;secondary;no;-493;yes;no;cellular;2;yes
33;management;single;tertiary;no;62;yes;no;cellular;3;yes
40;admin.;single;secondary;no;2040;yes;no;cellular;2;yes
22;services;single;secondary;no;344;yes;no;cellular;1;yes
32;technician;single;secondary;no;230;yes;no;cellular;1;yes
33;admin.;single;secondary;no;1277;yes;no;cellular;1;yes
29;blue-collar;married;secondary;no;104;yes;no;cellular;4;yes
29;technician;single;secondary;no;706;yes;no;cellular;1;yes
24;blue-collar;single;secondary;no;174;yes;yes;cellular;1;yes
31;blue-collar;single;secondary;no;239;yes;no;cellular;1;yes
27;blue-collar;single;secondary;no;513;yes;yes;cellular;1;yes
32;management;single;tertiary;no;7290;yes;no;cellular;1;yes
30;blue-collar;single;secondary;no;5909;yes;no;cellular;2;yes
27;services;single;secondary;no;-195;yes;no;cellular;1;yes
55;blue-collar;married;secondary;no;3917;yes;no;cellular;1;yes
28;admin.;single;secondary;no;352;yes;yes;cellular;1;yes
29;technician;single;tertiary;no;615;yes;no;cellular;1;yes
55;retired;divorced;tertiary;no;0;no;no;cellular;1;yes
25;blue-collar;single;secondary;no;217;yes;no;cellular;1;yes
36;housemaid;single;secondary;no;1015;yes;no;cellular;1;yes
27;blue-collar;married;unknown;no;409;yes;no;cellular;1;yes
25;services;single;secondary;no;1119;yes;no;cellular;1;yes
32;blue-collar;single;primary;no;12198;yes;no;cellular;1;yes
33;admin.;single;tertiary;no;235;yes;no;cellular;1;yes
38;entrepreneur;married;tertiary;no;170;yes;no;cellular;1;yes
45;technician;divorced;secondary;no;-357;yes;yes;cellular;1;yes
30;blue-collar;single;secondary;no;2145;yes;no;cellular;2;yes
32;blue-collar;married;primary;no;-454;yes;yes;cellular;5;yes
26;blue-collar;single;primary;no;-887;yes;no;cellular;2;yes
25;blue-collar;single;primary;no;292;yes;yes;cellular;2;yes
33;blue-collar;married;secondary;no;139;yes;yes;cellular;2;yes
32;technician;single;tertiary;no;2684;yes;no;cellular;2;yes
34;blue-collar;married;primary;no;-1;yes;no;cellular;6;yes
29;management;married;tertiary;no;1387;yes;no;cellular;2;yes
28;self-employed;married;secondary;no;-522;yes;yes;cellular;2;yes
38;technician;single;secondary;no;-242;yes;no;cellular;3;yes
35;services;single;secondary;no;719;yes;no;cellular;3;yes
28;admin.;single;secondary;no;0;yes;yes;cellular;5;yes
29;unemployed;single;tertiary;no;497;yes;no;cellular;3;yes
20;blue-collar;single;secondary;no;76;yes;no;cellular;2;yes
45;admin.;divorced;secondary;no;397;yes;yes;cellular;1;yes
37;management;married;tertiary;no;3723;no;no;cellular;1;yes
32;technician;single;tertiary;no;1625;no;no;cellular;1;yes
59;admin.;married;secondary;no;106;no;no;cellular;1;yes
37;services;married;secondary;no;1543;yes;no;cellular;1;yes
59;management;married;tertiary;no;2239;no;no;cellular;1;yes
27;technician;divorced;secondary;no;1977;yes;no;cellular;1;yes
39;management;single;tertiary;no;0;yes;no;cellular;1;yes
43;services;married;secondary;no;2145;no;no;cellular;1;yes
39;technician;married;secondary;no;116;no;no;cellular;2;yes
26;student;single;secondary;no;620;no;no;cellular;1;yes
39;management;single;tertiary;no;307;no;no;cellular;2;yes
43;management;divorced;unknown;no;7702;no;no;cellular;1;yes
27;student;single;tertiary;no;3733;yes;no;cellular;1;yes
32;services;single;secondary;no;3993;no;no;cellular;2;yes
29;management;single;tertiary;no;428;no;no;cellular;2;yes
42;management;married;primary;no;5310;yes;no;cellular;2;yes
53;blue-collar;married;unknown;no;2509;no;no;telephone;2;yes
36;management;married;tertiary;no;255;no;no;cellular;2;yes
27;management;single;tertiary;no;616;yes;no;cellular;1;yes
43;admin.;single;secondary;no;733;yes;no;cellular;1;yes
60;retired;divorced;tertiary;no;439;no;yes;cellular;1;yes
29;technician;single;secondary;no;590;no;no;cellular;1;yes
26;blue-collar;single;tertiary;no;567;no;no;cellular;1;yes
26;student;single;unknown;no;689;no;no;cellular;2;yes
28;technician;single;tertiary;no;386;no;no;cellular;1;yes
28;technician;single;tertiary;no;0;yes;no;cellular;1;yes
28;management;single;tertiary;no;957;no;no;cellular;2;yes
40;technician;married;secondary;no;312;no;no;cellular;7;yes
24;blue-collar;single;secondary;no;167;no;yes;cellular;1;yes
56;retired;divorced;tertiary;no;13094;no;no;cellular;1;yes
34;management;single;tertiary;no;5086;no;no;cellular;4;yes
28;admin.;single;secondary;no;707;yes;no;cellular;1;yes
37;services;married;secondary;no;466;yes;yes;cellular;1;yes
32;services;single;secondary;no;152;yes;no;cellular;2;yes
43;technician;divorced;secondary;no;1612;no;no;cellular;2;yes
36;technician;married;tertiary;no;911;yes;yes;cellular;2;yes
35;technician;single;secondary;no;27;yes;no;cellular;1;yes
29;technician;single;secondary;no;6;no;no;cellular;1;yes
27;student;single;secondary;no;253;no;no;cellular;2;yes
32;technician;single;tertiary;no;705;yes;no;cellular;2;yes
33;technician;single;tertiary;no;109;yes;yes;cellular;2;yes
24;student;single;secondary;no;23878;no;no;cellular;1;yes
58;technician;married;secondary;no;3399;no;no;cellular;1;yes
43;management;married;tertiary;no;79;no;no;cellular;1;yes
26;management;married;tertiary;no;243;no;no;cellular;1;yes
31;technician;single;secondary;no;138;no;no;cellular;1;yes
25;management;single;tertiary;no;1317;no;no;cellular;1;yes
58;retired;married;secondary;no;2714;no;no;cellular;1;yes
48;management;divorced;tertiary;no;17964;yes;no;cellular;2;yes
60;retired;married;tertiary;no;846;no;no;telephone;1;yes
25;student;single;tertiary;no;326;no;no;cellular;1;yes
26;student;single;secondary;no;100;no;no;cellular;1;yes
25;student;single;secondary;no;304;no;no;cellular;2;yes
26;student;single;tertiary;no;39;no;no;cellular;3;yes
32;management;single;tertiary;no;312;no;no;cellular;2;yes
25;admin.;married;tertiary;no;906;no;no;cellular;1;yes
21;admin.;single;secondary;no;524;no;no;cellular;1;yes
41;self-employed;single;tertiary;no;1081;no;no;cellular;3;yes
30;admin.;single;secondary;no;983;yes;no;cellular;2;yes
47;admin.;divorced;secondary;no;2232;no;no;cellular;1;yes
37;admin.;married;secondary;no;1967;no;no;cellular;1;yes
34;admin.;married;secondary;no;1406;yes;no;cellular;1;yes
28;admin.;single;secondary;no;157;no;no;cellular;3;yes
24;admin.;single;tertiary;no;0;yes;no;cellular;2;yes
26;admin.;single;secondary;no;2509;no;no;cellular;3;yes
35;technician;married;secondary;no;1368;no;no;cellular;1;yes
54;retired;divorced;tertiary;no;3076;no;no;cellular;2;yes
44;management;married;tertiary;no;7818;no;no;cellular;1;yes
56;admin.;single;secondary;no;4118;no;no;telephone;1;yes
25;admin.;single;tertiary;no;760;yes;no;cellular;3;yes
25;student;single;unknown;no;277;no;no;cellular;2;yes
50;management;married;tertiary;no;253;no;no;cellular;9;yes
55;admin.;married;secondary;no;602;no;no;cellular;3;yes
57;management;married;tertiary;no;473;no;no;cellular;1;yes
48;management;married;tertiary;no;1167;yes;yes;cellular;1;yes
25;unemployed;single;tertiary;no;343;no;no;cellular;1;yes
49;management;married;tertiary;no;1808;yes;no;cellular;1;yes
25;technician;single;secondary;no;1199;no;no;cellular;1;yes
38;housemaid;divorced;secondary;no;70;no;no;cellular;1;yes
45;blue-collar;married;secondary;no;1723;no;no;cellular;2;yes
33;management;married;tertiary;no;1323;no;no;cellular;1;yes
45;admin.;married;tertiary;no;2552;no;no;cellular;1;yes
26;management;single;secondary;no;2613;no;no;cellular;1;yes
49;admin.;married;secondary;no;0;no;no;cellular;1;yes
25;technician;single;secondary;no;938;no;no;cellular;1;yes
53;technician;married;secondary;no;284;no;no;cellular;1;yes
43;management;married;tertiary;no;1059;no;yes;cellular;2;yes
49;technician;married;secondary;no;1684;no;yes;cellular;2;yes
54;management;married;tertiary;no;534;no;no;cellular;2;yes
47;technician;married;secondary;no;293;no;no;cellular;1;yes
34;blue-collar;married;secondary;no;262;no;no;cellular;1;yes
54;services;divorced;secondary;no;0;no;no;cellular;1;yes
43;management;divorced;tertiary;no;2367;no;no;cellular;1;yes
23;services;single;secondary;no;31;no;no;cellular;1;yes
48;management;married;tertiary;no;3842;no;no;cellular;2;yes
30;self-employed;single;tertiary;no;3343;no;no;cellular;1;yes
38;unemployed;single;secondary;no;804;no;no;cellular;1;yes
34;student;single;unknown;no;1011;no;no;cellular;1;yes
52;admin.;single;secondary;no;-528;yes;yes;cellular;2;yes
27;management;single;tertiary;no;1840;no;no;cellular;1;yes
40;blue-collar;married;secondary;no;1451;no;no;cellular;1;yes
47;management;married;tertiary;no;2351;no;no;cellular;2;yes
26;management;single;tertiary;no;1623;no;no;cellular;1;yes
37;admin.;married;secondary;no;597;no;no;cellular;1;yes
34;management;married;tertiary;no;611;no;no;cellular;1;yes
26;admin.;single;tertiary;no;313;no;yes;cellular;1;yes
44;management;married;tertiary;no;1954;no;no;cellular;1;yes
29;management;single;tertiary;no;307;yes;no;cellular;1;yes
40;unemployed;single;tertiary;no;7968;no;no;cellular;1;yes
43;blue-collar;married;secondary;no;2160;no;no;cellular;1;yes
52;technician;divorced;secondary;no;1005;yes;no;cellular;1;yes
38;admin.;married;tertiary;no;1988;no;no;cellular;1;yes
33;services;divorced;secondary;no;1117;no;no;cellular;1;yes
50;technician;married;secondary;no;3370;no;no;cellular;2;yes
53;admin.;married;secondary;no;109;no;no;telephone;1;yes
42;services;married;secondary;no;1376;yes;no;cellular;2;yes
49;technician;married;tertiary;no;523;yes;no;cellular;1;yes
27;technician;single;tertiary;no;15161;no;no;cellular;1;yes
32;admin.;married;tertiary;no;653;no;no;cellular;1;yes
31;student;single;tertiary;no;64;no;no;cellular;2;yes
29;technician;single;secondary;no;1165;no;no;cellular;1;yes
49;services;married;secondary;no;7019;yes;no;cellular;1;yes
46;blue-collar;married;secondary;no;1568;yes;no;cellular;1;yes
57;blue-collar;married;primary;no;3109;no;no;cellular;2;yes
28;technician;single;tertiary;no;4987;no;no;cellular;2;yes
37;entrepreneur;married;tertiary;no;189;no;no;cellular;2;yes
38;blue-collar;married;secondary;no;2467;no;no;cellular;1;yes
49;management;married;tertiary;no;5887;no;no;cellular;3;yes
35;technician;married;tertiary;no;1354;no;no;cellular;2;yes
29;technician;married;secondary;no;23;yes;no;cellular;1;yes
52;technician;married;secondary;no;0;no;no;cellular;3;yes
34;unemployed;married;secondary;no;978;no;no;cellular;2;yes
60;technician;married;secondary;no;294;no;no;telephone;4;yes
32;self-employed;married;secondary;no;409;no;no;cellular;2;yes
27;admin.;single;secondary;no;261;yes;yes;cellular;4;yes
55;entrepreneur;married;secondary;no;27624;no;no;telephone;1;yes
29;management;single;tertiary;no;3846;no;no;cellular;2;yes
42;blue-collar;married;secondary;no;2913;no;no;cellular;1;yes
33;management;divorced;tertiary;no;2240;no;no;cellular;1;yes
29;blue-collar;married;primary;no;5;no;no;cellular;1;yes
39;admin.;married;secondary;no;150;no;no;cellular;4;yes
31;technician;single;tertiary;no;882;no;no;cellular;1;yes
60;management;divorced;tertiary;no;366;no;no;cellular;1;yes
25;student;single;tertiary;no;1189;no;no;cellular;1;yes
45;admin.;married;secondary;no;204;yes;no;cellular;2;yes
29;management;single;tertiary;no;637;yes;no;cellular;1;yes
55;management;divorced;tertiary;no;2383;no;no;cellular;2;yes
26;technician;single;secondary;no;1231;yes;no;cellular;2;yes
30;management;single;tertiary;no;3340;no;no;cellular;3;yes
54;admin.;divorced;secondary;no;200;no;no;cellular;1;yes
39;blue-collar;single;tertiary;no;48;no;no;cellular;1;yes
26;management;single;tertiary;no;2786;no;no;cellular;2;yes
57;retired;married;secondary;no;5313;no;no;cellular;1;yes
39;unemployed;married;tertiary;no;201;no;no;cellular;1;yes
25;blue-collar;single;secondary;no;389;no;no;cellular;1;yes
43;blue-collar;married;primary;no;3917;no;no;cellular;2;yes
32;blue-collar;married;secondary;no;889;yes;no;cellular;2;yes
43;management;divorced;tertiary;no;481;yes;no;cellular;1;yes
50;management;divorced;tertiary;no;810;no;no;cellular;3;yes
35;services;married;secondary;no;52;yes;no;cellular;2;yes
37;management;married;tertiary;no;108;yes;yes;cellular;2;yes
42;admin.;single;secondary;no;684;no;no;cellular;1;yes
27;management;married;secondary;no;2071;no;no;cellular;1;yes
27;services;single;secondary;no;339;no;no;cellular;1;yes
29;management;single;tertiary;no;572;no;no;cellular;1;yes
29;student;single;secondary;no;1779;no;no;cellular;1;yes
26;student;single;secondary;no;132;no;no;cellular;1;yes
39;admin.;single;tertiary;no;22086;no;no;cellular;1;yes
41;services;married;secondary;no;0;yes;yes;cellular;2;yes
29;management;married;tertiary;no;205;no;no;cellular;1;yes
33;technician;single;tertiary;no;317;yes;no;cellular;1;yes
32;management;married;tertiary;no;4945;no;no;cellular;1;yes
30;management;married;tertiary;no;419;yes;no;cellular;1;yes
38;technician;single;secondary;no;1130;no;no;cellular;2;yes
55;admin.;married;secondary;no;1662;no;no;cellular;2;yes
25;admin.;single;secondary;no;1871;no;no;cellular;1;yes
38;entrepreneur;divorced;secondary;no;1190;yes;no;cellular;2;yes
35;blue-collar;married;secondary;no;563;no;yes;cellular;1;yes
31;unemployed;married;secondary;no;6;no;no;cellular;4;yes
25;services;single;secondary;no;594;no;no;cellular;2;yes
31;management;single;tertiary;no;617;no;no;cellular;1;yes
27;student;single;secondary;no;538;no;no;cellular;2;yes
34;admin.;single;secondary;no;303;no;no;cellular;3;yes
40;admin.;single;secondary;no;985;yes;no;cellular;3;yes
27;admin.;married;secondary;no;897;no;no;cellular;1;yes
28;management;single;secondary;no;171;no;no;cellular;1;yes
28;management;single;secondary;no;1633;no;no;cellular;1;yes
35;admin.;divorced;secondary;no;1085;no;no;cellular;1;yes
58;retired;married;primary;no;1980;no;no;cellular;1;yes
44;technician;married;tertiary;no;1933;no;no;cellular;1;yes
57;retired;married;secondary;no;1841;no;no;telephone;1;yes
25;self-employed;single;tertiary;no;42;yes;no;cellular;1;yes
21;student;single;secondary;no;794;no;no;cellular;1;yes
49;technician;married;secondary;no;905;no;no;cellular;1;yes
54;management;married;tertiary;no;8295;no;no;cellular;1;yes
59;retired;married;primary;no;0;no;no;cellular;2;yes
28;management;single;tertiary;no;874;yes;no;cellular;1;yes
37;blue-collar;married;secondary;no;4321;no;no;cellular;1;yes
30;technician;single;tertiary;no;0;yes;no;cellular;2;yes
35;housemaid;single;primary;no;745;no;no;telephone;3;yes
31;management;single;tertiary;no;924;no;no;cellular;2;yes
41;unemployed;single;primary;no;216;no;no;cellular;3;yes
30;unemployed;single;tertiary;no;1159;no;no;telephone;1;yes
28;self-employed;single;tertiary;no;3290;no;no;cellular;2;yes
31;unemployed;single;secondary;no;582;yes;no;cellular;2;yes
53;management;divorced;tertiary;no;380;no;yes;cellular;2;yes
22;blue-collar;single;secondary;no;682;no;no;cellular;2;yes
36;services;married;primary;no;92;yes;no;cellular;7;yes
33;technician;single;secondary;no;66;no;no;cellular;2;yes
31;technician;single;tertiary;no;252;no;no;cellular;3;yes
49;admin.;married;tertiary;no;6574;no;no;cellular;3;yes
51;self-employed;married;unknown;no;2094;no;no;cellular;6;yes
